#Organism Name,Organism Groups,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,Host,CDS,Neighbors,Release Date,GenBank FTP,RefSeq FTP,Replicons
"Streptococcus satellite phage Javan610","Viruses;unclassified phages;unclassified","","","GCA_004776665.1","Complete",0.007916,37,"MK448573.1","bacteria",14,,"2019-04-10T00:00:00Z",,,"MK448573.1"
"Streptococcus satellite phage Javan611","Viruses;unclassified phages;unclassified","","","GCA_004776685.1","Complete",0.00763,37.5,"MK448574.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448574.1"
"Streptococcus satellite phage Javan612","Viruses;unclassified phages;unclassified","","","GCA_004776705.1","Complete",0.007858,37.4,"MK448575.1","bacteria",12,,"2019-04-10T00:00:00Z",,,"MK448575.1"
"Streptococcus satellite phage Javan613","Viruses;unclassified phages;unclassified","","","GCA_004776725.1","Complete",0.010927,36.1,"MK448576.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448576.1"
"Streptococcus satellite phage Javan614","Viruses;unclassified phages;unclassified","","","GCA_004776745.1","Complete",0.012004,39.3,"MK448577.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448577.1"
"Streptococcus satellite phage Javan615","Viruses;unclassified phages;unclassified","","","GCA_004776765.1","Complete",0.006041,37.9,"MK448578.1","bacteria",8,,"2019-04-10T00:00:00Z",,,"MK448578.1"
"Streptococcus satellite phage Javan619","Viruses;unclassified phages;unclassified","","","GCA_004776785.1","Complete",0.012537,32.7,"MK448579.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448579.1"
"Streptococcus satellite phage Javan62","Viruses;unclassified phages;unclassified","","","GCA_004776805.1","Complete",0.012025,39.9,"MK448580.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448580.1"
"Streptococcus satellite phage Javan620","Viruses;unclassified phages;unclassified","","","GCA_004776825.1","Complete",0.01222,31.6,"MK448581.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448581.1"
"Streptococcus satellite phage Javan621","Viruses;unclassified phages;unclassified","","","GCA_004776845.1","Complete",0.009851,34,"MK448582.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448582.1"
"Streptococcus satellite phage Javan622","Viruses;unclassified phages;unclassified","","","GCA_004776865.1","Complete",0.012522,33.3,"MK448583.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448583.1"
"Streptococcus satellite phage Javan624","Viruses;unclassified phages;unclassified","","","GCA_004776885.1","Complete",0.008156,31.1,"MK448584.1","bacteria",14,,"2019-04-10T00:00:00Z",,,"MK448584.1"
"Streptococcus satellite phage Javan625","Viruses;unclassified phages;unclassified","","","GCA_004776905.1","Complete",0.012998,33.1,"MK448585.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448585.1"
"Streptococcus satellite phage Javan627","Viruses;unclassified phages;unclassified","","","GCA_004776925.1","Complete",0.012912,32.3,"MK448586.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448586.1"
"Streptococcus satellite phage Javan63","Viruses;unclassified phages;unclassified","","","GCA_004776945.1","Complete",0.009459,38,"MK448587.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448587.1"
"Streptococcus satellite phage Javan631","Viruses;unclassified phages;unclassified","","","GCA_004776965.1","Complete",0.013147,33.9,"MK448588.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448588.1"
"Streptococcus satellite phage Javan632","Viruses;unclassified phages;unclassified","","","GCA_004776985.1","Complete",0.010649,37.2,"MK448589.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448589.1"
"Streptococcus satellite phage Javan634","Viruses;unclassified phages;unclassified","","","GCA_004777005.1","Complete",0.013519,33.3,"MK448590.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448590.1"
"Streptococcus satellite phage Javan635","Viruses;unclassified phages;unclassified","","","GCA_004777025.1","Complete",0.009658,32.4,"MK448591.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448591.1"
"Streptococcus satellite phage Javan641","Viruses;unclassified phages;unclassified","","","GCA_004777045.1","Complete",0.009866,35.7,"MK448592.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448592.1"
"Streptococcus satellite phage Javan643","Viruses;unclassified phages;unclassified","","","GCA_004777065.1","Complete",0.009866,35.7,"MK448593.1","bacteria",16,,"2019-04-10T00:00:00Z",,,"MK448593.1"
"Streptococcus satellite phage Javan644","Viruses;unclassified phages;unclassified","","","GCA_004777085.1","Complete",0.00843,31.9,"MK448594.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448594.1"
"Streptococcus satellite phage Javan646","Viruses;unclassified phages;unclassified","","","GCA_004777105.1","Complete",0.009866,35.7,"MK448595.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448595.1"
"Streptococcus satellite phage Javan647","Viruses;unclassified phages;unclassified","","","GCA_004777125.1","Complete",0.00843,31.9,"MK448596.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448596.1"
"Streptococcus satellite phage Javan649","Viruses;unclassified phages;unclassified","","","GCA_004777145.1","Complete",0.00843,31.9,"MK448597.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448597.1"
"Streptococcus satellite phage Javan650","Viruses;unclassified phages;unclassified","","","GCA_004777165.1","Complete",0.009866,35.7,"MK448598.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448598.1"
"Streptococcus satellite phage Javan651","Viruses;unclassified phages;unclassified","","","GCA_004777185.1","Complete",0.008936,36.8,"MK448599.1","bacteria",12,,"2019-04-10T00:00:00Z",,,"MK448599.1"
"Streptococcus satellite phage Javan652","Viruses;unclassified phages;unclassified","","","GCA_004777205.1","Complete",0.009984,36.6,"MK448600.1","bacteria",16,,"2019-04-10T00:00:00Z",,,"MK448600.1"
"Streptococcus satellite phage Javan653","Viruses;unclassified phages;unclassified","","","GCA_004777225.1","Complete",0.013384,36.2,"MK448601.1","bacteria",14,,"2019-04-10T00:00:00Z",,,"MK448601.1"
"Streptococcus satellite phage Javan66","Viruses;unclassified phages;unclassified","","","GCA_004777245.1","Complete",0.010673,38.3,"MK448602.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448602.1"
"Streptococcus satellite phage Javan67","Viruses;unclassified phages;unclassified","","","GCA_004777265.1","Complete",0.010673,38.3,"MK448603.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448603.1"
"Streptococcus satellite phage Javan70","Viruses;unclassified phages;unclassified","","","GCA_004777285.1","Complete",0.0129,37,"MK448604.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448604.1"
"Streptococcus satellite phage Javan71","Viruses;unclassified phages;unclassified","","","GCA_004777305.1","Complete",0.009151,34.8,"MK448605.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448605.1"
"Streptococcus satellite phage Javan72","Viruses;unclassified phages;unclassified","","","GCA_004777325.1","Complete",0.013496,36.2,"MK448606.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448606.1"
"Streptococcus satellite phage Javan720","Viruses;unclassified phages;unclassified","","","GCA_004777345.1","Complete",0.014853,38.3,"MK448607.1","bacteria",26,,"2019-04-10T00:00:00Z",,,"MK448607.1"
"Streptococcus satellite phage Javan721","Viruses;unclassified phages;unclassified","","","GCA_004777365.1","Complete",0.008842,36,"MK448608.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448608.1"
"Streptococcus satellite phage Javan722","Viruses;unclassified phages;unclassified","","","GCA_004777385.1","Complete",0.013078,35.2,"MK448609.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448609.1"
"Streptococcus satellite phage Javan723","Viruses;unclassified phages;unclassified","","","GCA_004777405.1","Complete",0.013874,37.8,"MK448610.1","bacteria",26,,"2019-04-10T00:00:00Z",,,"MK448610.1"
"Streptococcus satellite phage Javan724","Viruses;unclassified phages;unclassified","","","GCA_004777425.1","Complete",0.013403,37.6,"MK448611.1","bacteria",22,,"2019-04-10T00:00:00Z",,,"MK448611.1"
"Streptococcus satellite phage Javan725","Viruses;unclassified phages;unclassified","","","GCA_004777445.1","Complete",0.011904,37.5,"MK448612.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448612.1"
"Streptococcus satellite phage Javan726","Viruses;unclassified phages;unclassified","","","GCA_004777485.1","Complete",0.013107,36.5,"MK448613.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448613.1"
"Streptococcus satellite phage Javan727","Viruses;unclassified phages;unclassified","","","GCA_004777505.1","Complete",0.015289,38.9,"MK448614.1","bacteria",26,,"2019-04-10T00:00:00Z",,,"MK448614.1"
"Streptococcus satellite phage Javan728","Viruses;unclassified phages;unclassified","","","GCA_004777525.1","Complete",0.015357,38.8,"MK448615.1","bacteria",27,,"2019-04-10T00:00:00Z",,,"MK448615.1"
"Streptococcus satellite phage Javan729","Viruses;unclassified phages;unclassified","","","GCA_004777545.1","Complete",0.014823,38.6,"MK448616.1","bacteria",26,,"2019-04-10T00:00:00Z",,,"MK448616.1"
"Streptococcus satellite phage Javan730","Viruses;unclassified phages;unclassified","","","GCA_004777565.1","Complete",0.014111,35.7,"MK448617.1","bacteria",25,,"2019-04-10T00:00:00Z",,,"MK448617.1"
"Streptococcus satellite phage Javan731","Viruses;unclassified phages;unclassified","","","GCA_004777585.1","Complete",0.012536,37.2,"MK448618.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448618.1"
"Streptococcus satellite phage Javan732","Viruses;unclassified phages;unclassified","","","GCA_004777605.1","Complete",0.014301,38.5,"MK448619.1","bacteria",27,,"2019-04-10T00:00:00Z",,,"MK448619.1"
"Streptococcus satellite phage Javan733","Viruses;unclassified phages;unclassified","","","GCA_004777625.1","Complete",0.012244,38.2,"MK448620.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448620.1"
"Streptococcus satellite phage Javan734","Viruses;unclassified phages;unclassified","","","GCA_004777645.1","Complete",0.012065,37.1,"MK448621.1","bacteria",22,,"2019-04-10T00:00:00Z",,,"MK448621.1"
"Streptococcus satellite phage Javan735","Viruses;unclassified phages;unclassified","","","GCA_004777665.1","Complete",0.013363,34.7,"MK448622.1","bacteria",25,,"2019-04-10T00:00:00Z",,,"MK448622.1"
"Streptococcus satellite phage Javan736","Viruses;unclassified phages;unclassified","","","GCA_004777685.1","Complete",0.013616,39.2,"MK448623.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448623.1"
"Streptococcus satellite phage Javan737","Viruses;unclassified phages;unclassified","","","GCA_004777705.1","Complete",0.010554,37.3,"MK448624.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448624.1"
"Streptococcus satellite phage Javan738","Viruses;unclassified phages;unclassified","","","GCA_004777725.1","Complete",0.013201,35.2,"MK448625.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448625.1"
"Streptococcus satellite phage Javan739","Viruses;unclassified phages;unclassified","","","GCA_004777745.1","Complete",0.012501,37.7,"MK448626.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448626.1"
"Streptococcus satellite phage Javan740","Viruses;unclassified phages;unclassified","","","GCA_004777765.1","Complete",0.015185,38.5,"MK448627.1","bacteria",31,,"2019-04-10T00:00:00Z",,,"MK448627.1"
"Streptococcus satellite phage Javan741","Viruses;unclassified phages;unclassified","","","GCA_004777785.1","Complete",0.013963,37.9,"MK448628.1","bacteria",26,,"2019-04-10T00:00:00Z",,,"MK448628.1"
"Streptococcus satellite phage Javan742","Viruses;unclassified phages;unclassified","","","GCA_004777805.1","Complete",0.013198,37.8,"MK448629.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448629.1"
"Streptococcus satellite phage Javan743","Viruses;unclassified phages;unclassified","","","GCA_004777825.1","Complete",0.015983,38.1,"MK448630.1","bacteria",29,,"2019-04-10T00:00:00Z",,,"MK448630.1"
"Streptococcus satellite phage Javan744","Viruses;unclassified phages;unclassified","","","GCA_004777845.1","Complete",0.011561,36,"MK448631.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448631.1"
"Streptococcus satellite phage Javan745","Viruses;unclassified phages;unclassified","","","GCA_004777865.1","Complete",0.011796,36,"MK448632.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448632.1"
"Streptococcus satellite phage Javan746","Viruses;unclassified phages;unclassified","","","GCA_004777885.1","Complete",0.008812,37.5,"MK448633.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448633.1"
"Streptococcus satellite phage Javan747","Viruses;unclassified phages;unclassified","","","GCA_004777905.1","Complete",0.010324,38.8,"MK448634.1","bacteria",22,,"2019-04-10T00:00:00Z",,,"MK448634.1"
"Streptococcus satellite phage Javan748","Viruses;unclassified phages;unclassified","","","GCA_004777925.1","Complete",0.00955,36.9,"MK448635.1","bacteria",15,,"2019-04-10T00:00:00Z",,,"MK448635.1"
"Streptococcus satellite phage Javan749","Viruses;unclassified phages;unclassified","","","GCA_004777945.1","Complete",0.012613,35.9,"MK448636.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448636.1"
"Streptococcus satellite phage Javan75","Viruses;unclassified phages;unclassified","","","GCA_004777965.1","Complete",0.010673,38.3,"MK448637.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448637.1"
"Streptococcus satellite phage Javan750","Viruses;unclassified phages;unclassified","","","GCA_004777985.1","Complete",0.011755,37.2,"MK448638.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448638.1"
"Streptococcus satellite phage Javan751","Viruses;unclassified phages;unclassified","","","GCA_004778005.1","Complete",0.010647,36.2,"MK448639.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448639.1"
"Streptococcus satellite phage Javan752","Viruses;unclassified phages;unclassified","","","GCA_004778025.1","Complete",0.011927,38.5,"MK448640.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448640.1"
"Streptococcus satellite phage Javan753","Viruses;unclassified phages;unclassified","","","GCA_004778045.1","Complete",0.013673,37.9,"MK448641.1","bacteria",27,,"2019-04-10T00:00:00Z",,,"MK448641.1"
"Streptococcus satellite phage Javan754","Viruses;unclassified phages;unclassified","","","GCA_004778065.1","Complete",0.01233,35.3,"MK448642.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448642.1"
"Streptococcus satellite phage Javan755","Viruses;unclassified phages;unclassified","","","GCA_004778085.1","Complete",0.014401,38.4,"MK448643.1","bacteria",23,,"2019-04-10T00:00:00Z",,,"MK448643.1"
"Streptococcus satellite phage Javan756","Viruses;unclassified phages;unclassified","","","GCA_004778105.1","Complete",0.010824,37.1,"MK448644.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448644.1"
"Streptococcus satellite phage Javan757","Viruses;unclassified phages;unclassified","","","GCA_004778125.1","Complete",0.012366,37.5,"MK448645.1","bacteria",20,,"2019-04-10T00:00:00Z",,,"MK448645.1"
"Streptococcus satellite phage Javan758","Viruses;unclassified phages;unclassified","","","GCA_004778145.1","Complete",0.013301,37.4,"MK448646.1","bacteria",24,,"2019-04-10T00:00:00Z",,,"MK448646.1"
"Streptococcus satellite phage Javan759","Viruses;unclassified phages;unclassified","","","GCA_004778165.1","Complete",0.018086,37.7,"MK448647.1","bacteria",36,,"2019-04-10T00:00:00Z",,,"MK448647.1"
"Streptococcus satellite phage Javan76","Viruses;unclassified phages;unclassified","","","GCA_004778185.1","Complete",0.009151,34.8,"MK448648.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448648.1"
"Streptococcus satellite phage Javan760","Viruses;unclassified phages;unclassified","","","GCA_004778205.1","Complete",0.013772,36.9,"MK448649.1","bacteria",27,,"2019-04-10T00:00:00Z",,,"MK448649.1"
"Streptococcus satellite phage Javan761","Viruses;unclassified phages;unclassified","","","GCA_004778225.1","Complete",0.015411,37.8,"MK448650.1","bacteria",29,,"2019-04-10T00:00:00Z",,,"MK448650.1"
"Streptococcus satellite phage Javan762","Viruses;unclassified phages;unclassified","","","GCA_004778245.1","Complete",0.012068,34.9,"MK448651.1","bacteria",19,,"2019-04-10T00:00:00Z",,,"MK448651.1"
"Streptococcus satellite phage Javan763","Viruses;unclassified phages;unclassified","","","GCA_004778265.1","Complete",0.012626,35.4,"MK448652.1","bacteria",24,,"2019-04-10T00:00:00Z",,,"MK448652.1"
"Streptococcus satellite phage Javan77","Viruses;unclassified phages;unclassified","","","GCA_004778285.1","Complete",0.013496,36.2,"MK448653.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448653.1"
"Streptococcus satellite phage Javan79","Viruses;unclassified phages;unclassified","","","GCA_004778305.1","Complete",0.009151,34.8,"MK448654.1","bacteria",13,,"2019-04-10T00:00:00Z",,,"MK448654.1"
"Streptococcus satellite phage Javan80","Viruses;unclassified phages;unclassified","","","GCA_004778325.1","Complete",0.013496,36.2,"MK448655.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448655.1"
"Streptococcus satellite phage Javan81","Viruses;unclassified phages;unclassified","","","GCA_004778345.1","Complete",0.010673,38.3,"MK448656.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448656.1"
"Streptococcus satellite phage Javan82","Viruses;unclassified phages;unclassified","","","GCA_004778365.1","Complete",0.010673,38.3,"MK448657.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448657.1"
"Streptococcus satellite phage Javan86","Viruses;unclassified phages;unclassified","","","GCA_004778385.1","Complete",0.00997,38.7,"MK448658.1","bacteria",17,,"2019-04-10T00:00:00Z",,,"MK448658.1"
"Streptococcus satellite phage Javan89","Viruses;unclassified phages;unclassified","","","GCA_004778405.1","Complete",0.01281,35.5,"MK448659.1","bacteria",27,,"2019-04-10T00:00:00Z",,,"MK448659.1"
"Streptococcus satellite phage Javan9","Viruses;unclassified phages;unclassified","","","GCA_004778425.1","Complete",0.015671,35.3,"MK448660.1","bacteria",21,,"2019-04-10T00:00:00Z",,,"MK448660.1"
"Streptococcus satellite phage Javan96","Viruses;unclassified phages;unclassified","","","GCA_004778445.1","Complete",0.013198,37.3,"MK448661.1","bacteria",22,,"2019-04-10T00:00:00Z",,,"MK448661.1"
"Streptococcus satellite phage Javan97","Viruses;unclassified phages;unclassified","","","GCA_004778465.1","Complete",0.015677,36.2,"MK448662.1","bacteria",25,,"2019-04-10T00:00:00Z",,,"MK448662.1"
"Streptococcus satellite phage Javan98","Viruses;unclassified phages;unclassified","","","GCA_004778485.1","Complete",0.011391,36.7,"MK448663.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448663.1"
"Streptococcus satellite phage Javan99","Viruses;unclassified phages;unclassified","","","GCA_004778505.1","Complete",0.009145,35.4,"MK448664.1","bacteria",18,,"2019-04-10T00:00:00Z",,,"MK448664.1"
"Streptococcus phage Javan1","Viruses;Other;Siphoviridae","","","GCA_004778525.1","Complete",0.038191,40.1,"MK448665.1","bacteria",51,,"2019-04-10T00:00:00Z",,,"MK448665.1"
"Streptococcus phage Javan101","Viruses;Other;Siphoviridae","","","GCA_004778545.1","Complete",0.037952,44.2,"MK448666.1","bacteria",39,,"2019-04-10T00:00:00Z",,,"MK448666.1"
"Streptococcus phage Javan105","Viruses;Other;Siphoviridae","","","GCA_004778565.1","Complete",0.054689,35.5,"MK448667.1","bacteria",65,,"2019-04-10T00:00:00Z",,,"MK448667.1"
"Streptococcus phage Javan107","Viruses;Other;Siphoviridae","","","GCA_004778585.1","Complete",0.037952,44.2,"MK448668.1","bacteria",39,,"2019-04-10T00:00:00Z",,,"MK448668.1"
"Streptococcus phage Javan11","Viruses;Other;Siphoviridae","","","GCA_004778605.1","Complete",0.036754,39.7,"MK448669.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448669.1"
"Streptococcus phage Javan113","Viruses;Other;Siphoviridae","","","GCA_004778625.1","Complete",0.037901,44.2,"MK448670.1","bacteria",40,,"2019-04-10T00:00:00Z",,,"MK448670.1"
"Streptococcus phage Javan115","Viruses;Other;Siphoviridae","","","GCA_004778645.1","Complete",0.038959,39.8,"MK448671.1","bacteria",52,,"2019-04-10T00:00:00Z",,,"MK448671.1"
"Streptococcus phage Javan117","Viruses;Other;Siphoviridae","","","GCA_004778665.1","Complete",0.040234,37.7,"MK448672.1","bacteria",58,,"2019-04-10T00:00:00Z",,,"MK448672.1"
"Streptococcus phage Javan119","Viruses;Other;Siphoviridae","","","GCA_004778685.1","Complete",0.048294,38.4,"MK448673.1","bacteria",71,,"2019-04-10T00:00:00Z",,,"MK448673.1"
"Streptococcus phage Javan123","Viruses;Other;Siphoviridae","","","GCA_004778705.1","Complete",0.037428,41.6,"MK448674.1","bacteria",42,,"2019-04-10T00:00:00Z",,,"MK448674.1"
"Streptococcus phage Javan129","Viruses;Other;Siphoviridae","","","GCA_004778725.1","Complete",0.04231,38.8,"MK448675.1","bacteria",64,,"2019-04-10T00:00:00Z",,,"MK448675.1"
"Streptococcus phage Javan131","Viruses;Other;Siphoviridae","","","GCA_004778745.1","Complete",0.044876,38.6,"MK448676.1","bacteria",60,,"2019-04-10T00:00:00Z",,,"MK448676.1"
"Streptococcus phage Javan133","Viruses;Other;Other","","","GCA_004778765.1","Complete",0.038145,37.4,"MK448677.1","bacteria",58,,"2019-04-10T00:00:00Z",,,"MK448677.1"
"Streptococcus phage Javan135","Viruses;Other;Siphoviridae","","","GCA_004778785.1","Complete",0.039497,39.9,"MK448678.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448678.1"
"Streptococcus phage Javan137","Viruses;Other;Other","","","GCA_004778805.1","Complete",0.037335,37.6,"MK448679.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448679.1"
"Streptococcus phage Javan139","Viruses;Other;Siphoviridae","","","GCA_004778825.1","Complete",0.035722,36.8,"MK448680.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448680.1"
"Streptococcus phage Javan141","Viruses;Other;Siphoviridae","","","GCA_004778845.1","Complete",0.042448,38,"MK448681.1","bacteria",69,,"2019-04-10T00:00:00Z",,,"MK448681.1"
"Streptococcus phage Javan143","Viruses;Other;Other","","","GCA_004778865.1","Complete",0.037721,38.2,"MK448682.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448682.1"
"Streptococcus phage Javan149","Viruses;Other;Siphoviridae","","","GCA_004778885.1","Complete",0.041754,37.6,"MK448683.1","bacteria",71,,"2019-04-10T00:00:00Z",,,"MK448683.1"
"Streptococcus phage Javan151","Viruses;Other;Siphoviridae","","","GCA_004778905.1","Complete",0.035995,36.2,"MK448684.1","bacteria",50,,"2019-04-10T00:00:00Z",,,"MK448684.1"
"Streptococcus phage Javan155","Viruses;Other;Siphoviridae","","","GCA_004778925.1","Complete",0.036243,38.1,"MK448685.1","bacteria",53,,"2019-04-10T00:00:00Z",,,"MK448685.1"
"Streptococcus phage Javan157","Viruses;Other;Siphoviridae","","","GCA_004778945.1","Complete",0.04026,39.7,"MK448686.1","bacteria",56,,"2019-04-10T00:00:00Z",,,"MK448686.1"
"Streptococcus phage Javan159","Viruses;Other;Siphoviridae","","","GCA_004778965.1","Complete",0.036052,41.2,"MK448687.1","bacteria",41,,"2019-04-10T00:00:00Z",,,"MK448687.1"
"Streptococcus phage Javan161","Viruses;Other;Siphoviridae","","","GCA_004778985.1","Complete",0.04272,38.8,"MK448688.1","bacteria",62,,"2019-04-10T00:00:00Z",,,"MK448688.1"
"Streptococcus phage Javan163","Viruses;Other;Siphoviridae","","","GCA_004779005.1","Complete",0.040438,39.8,"MK448689.1","bacteria",52,,"2019-04-10T00:00:00Z",,,"MK448689.1"
"Streptococcus phage Javan169","Viruses;Other;Siphoviridae","","","GCA_004779025.1","Complete",0.044153,38.5,"MK448690.1","bacteria",70,,"2019-04-10T00:00:00Z",,,"MK448690.1"
"Streptococcus phage Javan17","Viruses;Other;Siphoviridae","","","GCA_004779045.1","Complete",0.039484,36.1,"MK448691.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448691.1"
"Streptococcus phage Javan173","Viruses;Other;Siphoviridae","","","GCA_004779065.1","Complete",0.044662,44.2,"MK448692.1","bacteria",57,,"2019-04-10T00:00:00Z",,,"MK448692.1"
"Streptococcus phage Javan177","Viruses;Other;Siphoviridae","","","GCA_004779085.1","Complete",0.040414,39.3,"MK448693.1","bacteria",52,,"2019-04-10T00:00:00Z",,,"MK448693.1"
"Streptococcus phage Javan179","Viruses;Other;Siphoviridae","","","GCA_004779105.1","Complete",0.041483,39.3,"MK448694.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448694.1"
"Streptococcus phage Javan181","Viruses;Other;Siphoviridae","","","GCA_004779125.1","Complete",0.033542,42.8,"MK448695.1","bacteria",37,,"2019-04-10T00:00:00Z",,,"MK448695.1"
"Streptococcus phage Javan183","Viruses;Other;Siphoviridae","","","GCA_004779145.1","Complete",0.040414,39.3,"MK448696.1","bacteria",53,,"2019-04-10T00:00:00Z",,,"MK448696.1"
"Streptococcus phage Javan185","Viruses;Other;Siphoviridae","","","GCA_004779165.1","Complete",0.040414,39.3,"MK448697.1","bacteria",54,,"2019-04-10T00:00:00Z",,,"MK448697.1"
"Streptococcus phage Javan187","Viruses;Other;Siphoviridae","","","GCA_004779185.1","Complete",0.028059,35.3,"MK448698.1","bacteria",42,,"2019-04-10T00:00:00Z",,,"MK448698.1"
"Streptococcus phage Javan189","Viruses;Other;Siphoviridae","","","GCA_004779205.1","Complete",0.040414,39.3,"MK448699.1","bacteria",53,,"2019-04-10T00:00:00Z",,,"MK448699.1"
"Streptococcus phage Javan191","Viruses;Other;Siphoviridae","","","GCA_004779225.1","Complete",0.04457,38.2,"MK448700.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448700.1"
"Streptococcus phage Javan197","Viruses;Other;Siphoviridae","","","GCA_004779245.1","Complete",0.03477,38.6,"MK448701.1","bacteria",51,,"2019-04-10T00:00:00Z",,,"MK448701.1"
"Streptococcus phage Javan199","Viruses;Other;Siphoviridae","","","GCA_004779265.1","Complete",0.041831,38.5,"MK448702.1","bacteria",49,,"2019-04-10T00:00:00Z",,,"MK448702.1"
"Streptococcus phage Javan207","Viruses;Other;Other","","","GCA_004779285.1","Complete",0.045067,36.9,"MK448703.1","bacteria",62,,"2019-04-10T00:00:00Z",,,"MK448703.1"
"Streptococcus phage Javan213","Viruses;Other;Siphoviridae","","","GCA_004779305.1","Complete",0.040311,40.5,"MK448704.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448704.1"
"Streptococcus phage Javan215","Viruses;Other;Siphoviridae","","","GCA_004779325.1","Complete",0.040164,41,"MK448705.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448705.1"
"Streptococcus phage Javan221","Viruses;Other;Siphoviridae","","","GCA_004779345.1","Complete",0.035845,39.4,"MK448706.1","bacteria",52,,"2019-04-10T00:00:00Z",,,"MK448706.1"
"Streptococcus phage Javan227","Viruses;Other;Siphoviridae","","","GCA_004779365.1","Complete",0.042048,37.1,"MK448707.1","bacteria",55,,"2019-04-10T00:00:00Z",,,"MK448707.1"
"Streptococcus phage Javan23","Viruses;Other;Siphoviridae","","","GCA_004779385.1","Complete",0.037964,35.4,"MK448708.1","bacteria",56,,"2019-04-10T00:00:00Z",,,"MK448708.1"
"Streptococcus phage Javan231","Viruses;Other;Siphoviridae","","","GCA_004779405.1","Complete",0.039808,37.4,"MK448709.1","bacteria",59,,"2019-04-10T00:00:00Z",,,"MK448709.1"
"Streptococcus phage Javan233","Viruses;Other;Siphoviridae","","","GCA_004779425.1","Complete",0.039808,37.4,"MK448710.1","bacteria",59,,"2019-04-10T00:00:00Z",,,"MK448710.1"
